Country, Network, Prefix, Tag Name, Cost Rate (USD), Cost Connect Fee (USD), Initial Interval, Next Interval, Reject Calls
Barbados, Special Services, 12464331706, all, 1.2, 0.000, 60, 60, false
Barbados, Landline, 1246, all, 0.251, 0.000, 60, 60, false
Barbados, Digicel Mobile, 1246258, all, 0.264, 0.000, 60, 60, false
Barbados, C&W Mobile, 1246254, all, 0.272, 0.000, 60, 60, false
Barbados, Special Services, 1246899, all, 1.2, 0.000, 60, 60, false
Barbados, Mobile, 1246530, all, 0.272, 0.000, 60, 60, false
Barbados, Special Services, 12464331701, all, 1.2, 0.000, 60, 60, false
Belarus, Minsk, 3751, all, 0.419, 0.000, 60, 60, false
Belarus, Landline, 375, all, 0.438, 0.000, 60, 60, false
Belarus, Mobile, 37544, all, 0.419, 0.000, 60, 60, false
Belarus, Mobile, 37529, all, 0.419, 0.000, 60, 60, false
Belarus, Mobile, 37533, all, 0.419, 0.000, 60, 60, false
Belarus, Mobile, 37525, all, 0.419, 0.000, 60, 60, false
Belarus, Fix Premium, 37526, all, 0.419, 0.000, 60, 60, false
Belarus, Special, 375602, all, 0.678, 0.000, 60, 60, false
Belgium, Special Services, 32905, EU, 2.64, 0.000, 60, 60, false
Belgium, Mobile, 324679, EU, 0.081, 0.000, 60, 60, false
Belgium, Service public de Wallonie, 321718, all, 0.289, 0.000, 60, 60, false
Belgium, Special Services, 3270, EU, 0.512, 0.000, 60, 60, false
Belgium, Mobile, 32770001, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324657, all, 0.511, 0.000, 60, 60, false
Belgium, Special Services, 32905, all, 1.529, 0.000, 60, 60, false
Belgium, Mobile, 32483, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324658, EU, 0.081, 0.000, 60, 60, false
Belgium, Landline, 32, all, 0.090, 0.000, 60, 60, false
Belgium, Mobile, 324684, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324661, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324659, all, 0.511, 0.000, 60, 60, false
Belgium, Child Focus: missing children, 32116000, all, 0.289, 0.000, 60, 60, false
Belgium, Mobile, 324678, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324689, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324656, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324681, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 32770002, EU, 0.081, 0.000, 60, 60, false
Belgium, Special Services, 32901, EU, 0.720, 0.000, 60, 60, false
Belgium, Mobile, 324674, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324667, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324652, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324689, all, 0.511, 0.000, 60, 60, false
Belgium, Landline, 32, EU, 0.036, 0.000, 60, 60, false
Belgium, Mobile, 324683, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324688, EU, 0.081, 0.000, 60, 60, false
Belgium, Toll-Free, 32800, EU, 0.010, 0.000, 60, 60, false
Belgium, Child Focus: missing children, 32116000, EU, 0.010, 0.000, 60, 60, false
Belgium, Mobile, 324652, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 3247, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 32489, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324687, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324654, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324676, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324658, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324660, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 32770002, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324662, EU, 0.081, 0.000, 60, 60, false
Belgium, Special Services, 32902, EU, 1.32, 0.000, 60, 60, false
Belgium, Mobile, 324653, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 32484, EU, 0.081, 0.000, 60, 60, false
Belgium, Special Services, 32900, EU, 0.720, 0.000, 60, 60, false
Belgium, Mobile, 324657, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 32460, all, 0.511, 0.000, 60, 60, false
Belgium, Pension special number, 321765, EU, 0.010, 0.000, 60, 60, false
Belgium, Vlaamse overheid, 321700, all, 0.289, 0.000, 60, 60, false
Belgium, Mobile, 324666, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324667, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324677, all, 0.511, 0.000, 60, 60, false
Belgium, Pension special number, 321765, all, 0.289, 0.000, 60, 60, false
Belgium, Mobile, 3249, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 32488, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324683, EU, 0.081, 0.000, 60, 60, false
Belgium, Special Services, 32904, all, 1.529, 0.000, 60, 60, false
Belgium, Special Services, 32902, all, 0.948, 0.000, 60, 60, false
Belgium, Mobile, 32487, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324664, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 3277, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 32460, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 3277, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 32486, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324682, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324688, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324672, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324661, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324676, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 32770005, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 32487, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 32488, all, 0.511, 0.000, 60, 60, false
Belgium, Service public de Wallonie (German), 321719, EU, 0.010, 0.000, 60, 60, false
Belgium, Mobile, 324687, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 32485, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324655, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324665, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324674, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 3249, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324669, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 32489, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324654, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 32484, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 3247, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 32770005, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324651, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324679, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324665, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324669, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324671, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 32483, all, 0.511, 0.000, 60, 60, false
Belgium, Special Services, 32903, all, 1.1715, 0.000, 60, 60, false
Belgium, Vlaamse overheid, 321700, EU, 0.010, 0.000, 60, 60, false
Belgium, Mobile, 324684, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324663, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324681, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324653, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324677, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324662, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324655, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324651, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324678, all, 0.511, 0.000, 60, 60, false
Belgium, Special Services, 32904, EU, 2.64, 0.000, 60, 60, false
Belgium, Special Services, 32901, all, 0.686, 0.000, 60, 60, false
Belgium, Mobile, 324660, all, 0.511, 0.000, 60, 60, false
Belgium, Special Services, 3270, all, 0.532, 0.000, 60, 60, false
Belgium, Mobile, 324656, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 324663, EU, 0.081, 0.000, 60, 60, false
Belgium, Special Services, 32903, EU, 1.925, 0.000, 60, 60, false
Belgium, Toll-Free, 32800, all, 0.289, 0.000, 60, 60, false
Belgium, Mobile, 324664, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 32485, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324682, all, 0.511, 0.000, 60, 60, false
Belgium, Service public de Wallonie, 321718, EU, 0.010, 0.000, 60, 60, false
Belgium, Mobile, 324672, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324666, EU, 0.081, 0.000, 60, 60, false
Belgium, Mobile, 32486, EU, 0.081, 0.000, 60, 60, false
Belgium, Service public de Wallonie (German), 321719, all, 0.289, 0.000, 60, 60, false
Belgium, Special Services, 32900, all, 0.686, 0.000, 60, 60, false
Belgium, Mobile, 32770001, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324671, all, 0.511, 0.000, 60, 60, false
Belgium, Mobile, 324659, EU, 0.081, 0.000, 60, 60, false
Belize, Mobile, 5018, all, 0.270, 0.000, 60, 60, false
Belize, Mobile, 5016, all, 0.270, 0.000, 60, 60, false
Belize, Landline, 501, all, 0.269, 0.000, 60, 60, false
Benin, Landline, 229, all, 0.350, 0.000, 60, 60, false
Benin, Telcet Mobile, 22994, all, 0.407, 0.000, 60, 60, false
Benin, Glomobile Mobile, 22968, all, 0.407, 0.000, 60, 60, false
Benin, MTN Mobile, 22961, all, 0.407, 0.000, 60, 60, false
Benin, Glomobile Mobile, 22999, all, 0.407, 0.000, 60, 60, false
Benin, MTN Mobile, 22967, all, 0.407, 0.000, 60, 60, false
Benin, MTN Mobile, 22997, all, 0.407, 0.000, 60, 60, false
Benin, Telcet Mobile, 22964, all, 0.407, 0.000, 60, 60, false
Benin, Telcet Mobile, 22965, all, 0.407, 0.000, 60, 60, false
Benin, Bell Mobile, 22992, all, 0.381, 0.000, 60, 60, false
Benin, Telcet Mobile, 22963, all, 0.407, 0.000, 60, 60, false
Benin, Glomobile Mobile, 22998, all, 0.407, 0.000, 60, 60, false
Benin, MTN Mobile, 22962, all, 0.407, 0.000, 60, 60, false
Benin, Libercom Mobile, 22990, all, 0.407, 0.000, 60, 60, false
Benin, MTN Mobile, 22996, all, 0.407, 0.000, 60, 60, false
Benin, MTN Mobile, 22966, all, 0.407, 0.000, 60, 60, false
Benin, Bell Mobile, 22993, all, 0.381, 0.000, 60, 60, false
Benin, Telcet Mobile, 22995, all, 0.407, 0.000, 60, 60, false
Bermuda, Landline, 1441, all, 0.049, 0.000, 60, 60, false
Bhutan, Landline, 975, all, 0.096, 0.000, 60, 60, false
Bolivia, Rural, 5913377, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5912621, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122876, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5913465, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122895, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59133823, all, 0.189, 0.000, 60, 60, false
Bolivia, Telcel Mobile, 59169, all, 0.211, 0.000, 60, 60, false
Bolivia, Rural, 59138429, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5914457, all, 0.189, 0.000, 60, 60, false
Bolivia, Entel Mobile, 59171, all, 0.205, 0.000, 60, 60, false
Bolivia, Rural, 5912255, all, 0.189, 0.000, 60, 60, false
Bolivia, Entel Mobile, 59167, all, 0.205, 0.000, 60, 60, false
Bolivia, Rural, 5912617, all, 0.189, 0.000, 60, 60, false
Bolivia, Telcel Mobile, 59177, all, 0.211, 0.000, 60, 60, false
Bolivia, Nuevatel Mobile, 59165, all, 0.211, 0.000, 60, 60, false
Bolivia, Rural, 5913313, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122877, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5914413, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5914647, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5913372, all, 0.189, 0.000, 60, 60, false
Bolivia, Landline, 591, all, 0.204, 0.000, 60, 60, false
Bolivia, Rural, 5912529, all, 0.189, 0.000, 60, 60, false
Bolivia, Nuevatel Mobile, 59179, all, 0.211, 0.000, 60, 60, false
Bolivia, Rural, 59122755, all, 0.189, 0.000, 60, 60, false
Bolivia, Santa Cruz, 59133, all, 0.123, 0.000, 60, 60, false
Bolivia, Rural, 5913479, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59133738, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122875, all, 0.189, 0.000, 60, 60, false
Bolivia, Telcel Mobile, 59178, all, 0.211, 0.000, 60, 60, false
Bolivia, Rural, 59122567, all, 0.189, 0.000, 60, 60, false
Bolivia, Mobile, 5917, all, 0.211, 0.000, 60, 60, false
Bolivia, Rural, 591220, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5912296, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122898, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122757, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122569, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5914477, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122530, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5912257, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59133737, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5913369, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122527, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122759, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5914432, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122566, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122560, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122528, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5914431, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59133736, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5914649, all, 0.189, 0.000, 60, 60, false
Bolivia, Nuevatel Mobile, 59160, all, 0.211, 0.000, 60, 60, false
Bolivia, Rural, 5913323, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59133884, all, 0.189, 0.000, 60, 60, false
Bolivia, Nuevatel Mobile, 59170, all, 0.211, 0.000, 60, 60, false
Bolivia, Rural, 59122878, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5914433, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122568, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122529, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122971, all, 0.189, 0.000, 60, 60, false
Bolivia, La Paz, 59122, all, 0.134, 0.000, 60, 60, false
Bolivia, Rural, 59133739, all, 0.189, 0.000, 60, 60, false
Bolivia, Cochabomba, 59144, all, 0.136, 0.000, 60, 60, false
Bolivia, Rural, 591448, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5913378, all, 0.189, 0.000, 60, 60, false
Bolivia, Entel Mobile, 59174, all, 0.205, 0.000, 60, 60, false
Bolivia, Rural, 5912213, all, 0.189, 0.000, 60, 60, false
Bolivia, Entel Mobile, 59168, all, 0.205, 0.000, 60, 60, false
Bolivia, Rural, 5914478, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5914434, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5914430, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5912613, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5912299, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122879, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122897, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 591449, all, 0.189, 0.000, 60, 60, false
Bolivia, Entel Mobile, 59172, all, 0.205, 0.000, 60, 60, false
Bolivia, Mobile, 5916, all, 0.211, 0.000, 60, 60, false
Bolivia, Entel Mobile, 59173, all, 0.205, 0.000, 60, 60, false
Bolivia, Rural, 59122758, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122899, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 59122756, all, 0.189, 0.000, 60, 60, false
Bolivia, Telcel Mobile, 59176, all, 0.211, 0.000, 60, 60, false
Bolivia, Rural, 59122896, all, 0.189, 0.000, 60, 60, false
Bolivia, Telcel Mobile, 59175, all, 0.211, 0.000, 60, 60, false
Bolivia, Rural, 5914438, all, 0.189, 0.000, 60, 60, false
Bolivia, Rural, 5912520, all, 0.189, 0.000, 60, 60, false
Bosnia and Herzegovina, Srpske, 38749, all, 0.204, 0.000, 60, 60, false
Bosnia and Herzegovina, BIH Mobile, 387604, all, 0.410, 0.000, 60, 60, false
Bosnia and Herzegovina, BIH Mobile, 38761, all, 0.410, 0.000, 60, 60, false
Bosnia and Herzegovina, HT Mostar, 3875190, all, 0.204, 0.000, 60, 60, false
Bosnia and Herzegovina, BIH Mobile, 38762, all, 0.410, 0.000, 60, 60, false
Bosnia and Herzegovina, HT Mostar, 38734, all, 0.204, 0.000, 60, 60, false
Bosnia and Herzegovina, HT Mostar, 38737, all, 0.204, 0.000, 60, 60, false
Bosnia and Herzegovina, Mobile, 3876, all, 0.410, 0.000, 60, 60, false
Bosnia and Herzegovina, Eronet Mobile, 38763, all, 0.421, 0.000, 60, 60, false
Bosnia and Herzegovina, HT Mostar, 38733, all, 0.204, 0.000, 60, 60, false
Bosnia and Herzegovina, Eronet Mobile, 38764, all, 0.421, 0.000, 60, 60, false
Bosnia and Herzegovina, HT Mostar, 387497, all, 0.204, 0.000, 60, 60, false
Bosnia and Herzegovina, HT Mostar, 38730, all, 0.204, 0.000, 60, 60, false
Bosnia and Herzegovina, HT Mostar, 38731, all, 0.204, 0.000, 60, 60, false
Bosnia and Herzegovina, T. Srpske Mobile, 38766, all, 0.477, 0.000, 60, 60, false
Bosnia and Herzegovina, HT Mostar, 38736, all, 0.204, 0.000, 60, 60, false
Bosnia and Herzegovina, Landline, 387, all, 0.298, 0.000, 60, 60, false
Bosnia and Herzegovina, HT Mostar, 38739, all, 0.204, 0.000, 60, 60, false
Bosnia and Herzegovina, HT Mostar, 38732, all, 0.204, 0.000, 60, 60, false
Bosnia and Herzegovina, HT Mostar, 38735, all, 0.204, 0.000, 60, 60, false
Bosnia and Herzegovina, BIH Mobile, 387603, all, 0.410, 0.000, 60, 60, false
Bosnia and Herzegovina, T. Srpske Mobile, 38765, all, 0.477, 0.000, 60, 60, false
Bosnia and Herzegovina, Srpske, 3875, all, 0.204, 0.000, 60, 60, false
Bosnia and Herzegovina, T. Srpske Mobile, 38767, all, 0.477, 0.000, 60, 60, false
Botswana, Orange Mobile, 267743, all, 0.301, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267747, all, 0.238, 0.000, 60, 60, false
Botswana, Orange Mobile, 267765, all, 0.301, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267746, all, 0.238, 0.000, 60, 60, false
Botswana, Landline, 267, all, 0.201, 0.000, 60, 60, false
Botswana, Orange Mobile, 267769, all, 0.301, 0.000, 60, 60, false
Botswana, Mascom Mobile, 26771, all, 0.238, 0.000, 60, 60, false
Botswana, Orange Mobile, 2677920, all, 0.301, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267742, all, 0.238, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267755, all, 0.238, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267740, all, 0.238, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267754, all, 0.238, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267771, all, 0.238, 0.000, 60, 60, false
Botswana, Orange Mobile, 267752, all, 0.301, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267745, all, 0.238, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267767, all, 0.238, 0.000, 60, 60, false
Botswana, Btc Mobile, 267758, all, 0.217, 0.000, 60, 60, false
Botswana, Orange Mobile, 267763, all, 0.301, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267759, all, 0.238, 0.000, 60, 60, false
Botswana, Orange Mobile, 267753, all, 0.301, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267741, all, 0.238, 0.000, 60, 60, false
Botswana, Btc Mobile, 267749, all, 0.217, 0.000, 60, 60, false
Botswana, Orange Mobile, 267774, all, 0.301, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267777, all, 0.238, 0.000, 60, 60, false
Botswana, Orange Mobile, 267748, all, 0.301, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267766, all, 0.238, 0.000, 60, 60, false
Botswana, Orange Mobile, 267757, all, 0.301, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267756, all, 0.238, 0.000, 60, 60, false
Botswana, Btc Mobile, 26773, all, 0.217, 0.000, 60, 60, false
Botswana, Orange Mobile, 26772, all, 0.301, 0.000, 60, 60, false
Botswana, Orange Mobile, 267750, all, 0.301, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267761, all, 0.238, 0.000, 60, 60, false
Botswana, Mobile, 2677, all, 0.308, 0.000, 60, 60, false
Botswana, Btc Mobile, 267768, all, 0.217, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267770, all, 0.238, 0.000, 60, 60, false
Botswana, Orange Mobile, 267744, all, 0.301, 0.000, 60, 60, false
Botswana, Orange Mobile, 267775, all, 0.301, 0.000, 60, 60, false
Botswana, Orange Mobile, 267764, all, 0.301, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267762, all, 0.238, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267776, all, 0.238, 0.000, 60, 60, false
Botswana, Orange Mobile, 267751, all, 0.301, 0.000, 60, 60, false
Botswana, Mascom Mobile, 267760, all, 0.238, 0.000, 60, 60, false
Brazil, Mobile, 55246, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55778, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55747, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55749, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55227, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55388, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55987, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55658, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55718, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55997, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55286, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55189, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55248, all, 0.040, 0.000, 60, 60, false
Brazil, Governador, 55332, all, 0.010, 0.000, 60, 60, false
Brazil, Mobile, 55899, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55518, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55637, all, 0.040, 0.000, 60, 60, false
Brazil, Sao Paulo, 55115, all, 0.010, 0.000, 60, 60, false
Brazil, Mobile, 55877, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55446, all, 0.040, 0.000, 60, 60, false
Brazil, Curitiba, 5541, all, 0.010, 0.000, 60, 60, false
Brazil, Governador, 55333, all, 0.010, 0.000, 60, 60, false
Brazil, Mobile, 55318, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55136, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55927, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55957, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55557, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55387, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55247, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55216, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55758, all, 0.040, 0.000, 60, 60, false
Brazil, Mobile, 55348, all, 0.040, 0.000, 60, 60, false
